assist,"['verb', 'noun']","['幫助；協助；援助', ' （籃球、足球等的）助攻；（棒球等的）助殺']"
easy,['adjective'],"['不難的', ' 容易的；不費力的', ' 舒適的', ' 舒適的；安逸的；安心的']"
visit,"['verb', 'noun']","['參觀；遊覽；拜訪；作客', ' 瀏覽（網頁）', ' 參觀；遊覽；拜訪；作客']"
direct,"['verb', 'adverb', 'adjective']","['直接的', ' 直通的，直達的', ' 直接的', ' 完全的', ' 完全的，全部的', ' 誠實的', ' 直率的，坦率的，直接的', ' 直線地，直達地', ' 直接地', ' 管理', ' 管理，領導，指揮', ' 指揮交通', ' 導演（電影或戲劇），執導…']"
red,"['adjective', 'noun']","['紅的，紅色的', ' （毛髮）紅褐色的', ' （眼睛）布滿血絲的，紅腫的，充血的', ' 紅，紅色', ' 社會主義者；共産主義者；赤色分子']"
product,['noun'],"['產品', ' 產品；產物', ' 數學', ' （乘）積']"
capacity,['noun'],"['數量', ' 容積，容量；生產能力；（尤指某人或某組織的）辦事能力', ' 職位', ' 職位；工作；角色']"
anymore,['adverb'],['（不）再']
conjurer,['noun'],['魔術師']
theater,['noun'],"['（theatre的美式拼寫）', ' 電影院']"
republican,"['adjective', 'noun']","['擁護共和政體者；共和主義者', ' 共和國的；共和政體的', ' 美國共和黨黨員', ' 北愛爾蘭共和主義者']"
ongoing,['adjective'],['持續存在的；不斷發展的；繼續進行的；進行中的']
deliver,['verb'],"['帶走', ' 運送，遞送，投遞', ' 給', ' 給出；指向；瞄準', ' 產生', ' 實現；產生；兌現（諾言）', ' 分娩', ' 給…助產；接生；分娩', ' 拯救', ' 拯救，救助']"
quickly,['adverb'],"['迅速地', ' 立刻，馬上']"
surely,['adverb'],"['肯定地，想必，無疑地', ' （用以表示驚訝）']"
funeral,['noun'],['葬禮，喪禮']
explosion,['noun'],"['爆炸', ' 爆炸；爆破；爆裂', ' 情感', ' （情感的）突然迸發，爆發，突然發作', ' 增加', ' 急劇擴大；激增，突增', ' 錯誤的觀點', ' 推翻，…證實是錯誤的']"
visual,['adjective'],['視覺的；視力的']
memory,['noun'],"['記憶的能力', ' 記憶力，記性', ' 記住的事情', ' 記憶，回憶', ' 電腦', ' （電腦的）記憶體，儲存量']"
frequent,"['verb', 'adjective']","['頻繁發生的；常見的', ' 常去，常到']"
reduction,['noun'],"['減少；減小；降低；縮小', ' 縮影（照片或圖片的一個複製本，比原來的圖像小）']"
appear,['verb'],"['在場', ' 出現；呈現；顯現', ' 出庭', ' 好像', ' 看來好像；似乎', ' 表演', ' 登臺；演出；表演', ' （產品等）有貨的，可以買到的', ' 到達']"
golf,['noun'],['高爾夫球（運動）']
involvement,['noun'],"['參與', ' 風流韻事；性關係']"
edition,['noun'],"['版本', ' （廣播電視節目的）一期，一輯', ' 一版印刷總數；版次', ' （一系列重複進行的事件中的）一次，一回，一屆']"
official,"['adjective', 'noun']","['官員的；公職的；公務的', ' 官方的；正式的', ' 公開的；公佈的；據官方的', ' 官員；要員；高級職員']"
laugh,"['verb', 'noun']","['（出聲地）笑，大笑', ' 笑；笑聲', ' 令人愉快的活動，好玩的活動', ' 好玩的人，有趣的人']"
ten,['number'],['（數字）10']
paint,"['verb', 'noun']","['油漆，塗料', ' 油漆（表面），（在…上）刷油漆', ' （用顏料）畫，繪', ' 塗（指甲）；在（臉上）塗脂粉']"
recover,['verb'],"['（在疾病或受傷之後）完全恢復健康', ' （在被破壞或出現問題之後）恢復正常，再獲成功', ' 失而復得，重新得到']"
movement,['noun'],"['位置的改變', ' 動；移動；運動', ' 團體', ' （有特定目標的）運動', ' 改變看法', ' （意見、生活或工作模式的）改變', ' 進展', ' （按照一定方式或趨勢的）發展，改變', ' 音樂', ' 樂章', ' 鐘錶', ' （鐘錶的）機芯…']"
poor,"['adjective', 'noun']","['沒有錢的', ' 貧窮的，窮困的；拮据的', ' 糟糕的', ' 粗劣的，蹩腳的；不好的', ' 值得同情的', ' 可憐的']"
treaty,['noun'],['條約；協定']
death,['noun'],['死，死亡']
couple,"['verb', 'noun']","['一些', ' （相似或相同事物的）一對，一雙，幾個；（有某種聯繫之人的）一對，幾個', ' 兩人', ' 夫妻；情侶；（有共同目的的）兩個人', ' 加入', ' 連接；結合', ' 性交', ' 性交；交配']"
apparent,['adjective'],"['清晰可見的；顯而易見的；明白易懂的', ' 表面上的；貌似（真實）的；顯得…的']"
proud,"['adverb', 'adjective']","['滿意的', ' 自豪的，得意的', ' 自尊的', ' 有自尊心的，自尊的，自重的', ' 覺得重要的', ' 驕傲的，傲慢的，自負的', ' 隆起的（地）']"
salt,"['adjective', 'verb', 'noun']","['食品', ' 鹽，食鹽', ' 化學製品', ' （化學）鹽', ' 含鹽的；用鹽醃漬的', ' 給…加鹽，用鹽給…調味', ' （美蘇）限制戰略武器會談（Strategic Arms Limitation Talks的縮寫）']"
however,['adverb'],"['程度', ' 不管怎樣，無論如何', ' 方法', ' （用於表示驚訝）究竟怎樣，到底如何', ' 不管怎樣，無論如何', ' 儘管', ' 然而，但是']"
curriculum,['noun'],['課程']
serious,['adjective'],"['壞的', ' 嚴重的；糟糕的', ' 病重的', ' 不開玩笑的', ' 嚴肅的，認真的', ' （人）嚴肅的，不苟言笑的', ' 堅決的', ' 堅決的；認真的', ' 真心相愛的', ' 需要關照的', ' 需要（或值得）認真對待的', ' 極端的…']"
tank,"['verb', 'noun']","['容器', ' （盛放液體或氣體的）容器', ' 車輛', ' 坦克', ' 人造水池（尤指作為某地水源的湖泊）', ' （價格、價值）下跌；不如原來成功']"
permanent,"['adjective', 'noun']","['長久的；永久的，永恆的', ' 常在的；固定的；永久的', ' 燙發，卷發']"
generation,['noun'],"['年齡層', ' （社會或家庭的）一代（人），同代人，同輩人', ' （時間跨度為23至30年左右的）一代，一輩', ' 能量', ' （能源的）產生；發生', ' 生産', ' （產品或機器的）一代']"
destruction,['noun'],['毀滅，消滅，破壞']
workshop,"['verb', 'noun']","['房間', ' 車間，廠房，作坊', ' 會議', ' 專題討論會，研討會', ' （正式演出前）預演（常伴有討論、對不同版本的修改等）']"
meet,"['verb', 'noun']","['與…相識', ' （和…）初次見面；（與…）相識', ' 見面', ' （與…）會面，會合', ' 遇見，遇到', ' 滿足', ' 滿足；達到，完成', ' 支付，償付', ' 地方', ' 迎接，等候', ' 接觸', ' 接觸；連接', ' 經歷…']"
kid,"['verb', 'noun']","['孩子', ' 小孩', ' 年輕人', ' 動物', ' 小山羊，小羚羊', ' 小山羊皮革', ' （與某人）開玩笑；哄騙']"
chase,"['verb', 'noun']","['跟隨', ' 追趕，追逐；追捕', ' 跑來跑去；匆忙趕往', ' 爭取', ' 追求，努力爭取', ' 追求，向…求愛', ' 除掉', ' 驅逐；趕走，攆走', ' 追趕，追逐；追捕']"
manufacture,"['verb', 'noun']","['製造', ' （通常指工廠利用機械大量）製造，（大批）生產', ' 虛構', ' 捏造；編造；虛構', ' 生產']"
response,['noun'],"['回答；回應，反應', ' （宗教禮拜儀式中會衆對牧師的）唱和，應答']"
canadian,"['adjective', 'noun']","['加拿大的；加拿大人的', ' 加拿大人']"
alcohol,['noun'],['酒；酒精，乙醇']
diet,"['adjective', 'verb', 'noun']","['（日常）飲食', ' 節食，限制飲食', ' 程式，套路；有限的幾種活動', ' （食物或飲品）健康的，低脂的，低糖的', ' （尤指為減肥而）節食，控制飲食']"
scream,"['verb', 'noun']","['叫聲', ' （尤指因恐懼、興奮、憤怒等強烈情緒而）尖叫，驚呼', ' （車）呼嘯著飛馳', ' 呼嘯，發出尖叫聲', ' 吸引注意', ' （詞語或形象）極爲醒目', ' 聲音', ' 尖叫，驚呼', ' 樂趣', ' 令人捧腹大笑的人（或事物、情景）']"
legal,['adjective'],"['法律的，法律上的，法律方面的', ' 合法的，符合法律的', ' 法律規格紙（在美國使用的一種紙張大小的標準，長14英寸，寬8.5英寸）']"
trip,"['verb', 'noun']","['旅行', ' （通常指短途的）旅行，行程', ' 倒下', ' 絆，絆倒', ' 體驗', ' （服用毒品後）產生幻覺', ' 奇怪的，有娛樂性的，令人激動的人（或經歷）', ' 失去平衡', ' 絆，絆倒', ' 移動', ' 輕快地走', ' 轉動…']"
oven,['noun'],['烤箱；烤爐']
severe,['adjective'],"['非常嚴重的', ' 非常嚴重的；劇烈的；慘重的', ' 極度的；非常困難的', ' 不和善的', ' 不和善的；冷酷的；嚴厲的；苛刻的', ' 樸素的', ' 不加裝飾的，樸素的，簡樸的']"
criterion,['noun'],['（作出評判、決定或處理的）標準，準則']
remind,['verb'],['使記起；使想起；提醒']
oppose,['verb'],['反對；反抗；抵制']
command,"['verb', 'noun']","['命令', ' （尤指軍人發出的）命令，指示', ' 指揮；控制；管轄', ' 電腦', ' （下達給電腦的）指令', ' 知識', ' （對知識的）掌握，運用能力', ' 景色', ' 景色，風景', ' 命令', ' 命令，指示', ' 指揮；統率；管轄…']"
male,"['adjective', 'noun']","['性別', ' 男（性）的；男子的；雄性的，公的', ' 連接部分', ' （零件）陽的，凸形的，插入的', ' 男孩；男子，男性；雄性']"
write,['verb'],"['寫，書寫；寫（字）', ' （給…）寫信', ' （在文件中）填寫', ' 創作，寫作；編寫（電腦程式）', ' （作為職業）寫作', ' （在書籍、報刊或文件中）指出，寫道', ' （將訊息）寫入（電腦記憶體）']"
bad,"['adverb', 'adjective', 'noun']","['不愉快的', ' 壞的，不好的；令人不悅的', ' 品質低劣', ' 劣質的，很差的；不可接受的', ' 邪惡的', ' 邪惡的；道德敗壞的', ' 痛苦的', ' 令人痛苦的；疼痛的', ' 腐爛的', ' 腐爛的，變質的…']"
way,"['adverb', 'noun']","['道路', ' 路，道路；路線', ' （某物面對的）方向', ' 距離', ' 距離；一段時間', ' 可能性', ' 方式，方法；樣式；方面', ' 方式', ' （思維）風格；（行事）作風；（某事發生的）方式', ' 方法', ' 措施，方法…']"
billion,['noun'],"['十億', ' 一萬億']"
chinese,"['adjective', 'noun']","['中國的；中國人的', ' 中國人', ' 中文']"
retire,['verb'],"['停止工作', ' 退休；退職；退役', ' （因傷病）退出（比賽）', ' （通常指在僱員接近退休年齡或生病時）使退職，辭退，使退休', ' 離開一個地方', ' 離開；退下；退出', ' 就寢；上床睡覺']"
reduce,['verb'],"['減少；減小；降低；縮小', ' （通過加熱）使（液體）變稠；（液體因加熱而）變稠']"
separate,"['verb', 'adjective']","['各自的；單獨的，不同的', ' （使）分離；（使）分開', ' （使）分開；（使）分散', ' 分開考慮；認爲（兩者）不相關', ' （液體）分離', ' （夫妻）分居']"
body,['noun'],"['軀體', ' （人或動物的）軀體；身體', ' 軀幹', ' 死屍，屍體', ' 車身；船體；機身', ' 人', ' （女子上半身穿的）連體緊身內衣', ' 人群', ' 群體，團體，機構', ' 數量', ' 大量', ' 水域，水體', ' 主要部分', ' 物體…']"
shell,"['verb', 'noun']","['外殼', ' （尤指堅果、蛋、某些動物的）殼', ' （尤指內部遭破壞、被去除或尚未建成的建築物、車輛的）框架，骨架', ' 爆炸物', ' 炮彈', ' 船', ' 賽艇', ' 空殼公司', ' 外殼', ' 剝去…的殼', ' 爆炸', ' 炮轟，炮擊…']"
bomb,"['verb', 'noun']","['武器', ' 炸彈；爆炸裝置', ' 失敗', ' 失敗的東西', ' 錢', ' 使用武器', ' 轟炸，投彈於', ' 炸毀', ' 疾行', ' 疾行；飛馳', ' 失敗', ' 失敗']"
combine,"['verb', 'noun']","['（使）結合；（使）聯合；（使）合併；（使）綜合', ' （人）兼具，兼有', ' 兼辦，兼做，同時做（兩種活動）', ' 組織', ' 聯合企業，集團', ' 機器', ' 聯合收割機']"
knee,"['verb', 'noun']","['膝，膝蓋', ' （褲子的）膝部', ' 用膝蓋撞擊']"
ski,"['verb', 'noun']","['滑雪板', ' 滑雪']"
vegetable,"['adjective', 'noun']","['食物', ' 蔬菜', ' 人', ' 懶散的人；對任何事都毫無興趣的人', ' 植物人', ' 植物的；提取自植物的']"
sale,['noun'],"['賣', ' 賣，出售，銷售', ' （為籌集資金而進行的）銷售活動，義賣活動', ' 公開拍賣', ' 便宜的價格', ' 廉價出售，降價銷售']"
designer,"['adjective', 'noun']","['設計者，設計師', ' 出自著名設計師的，名師設計的']"
gene,['noun'],['基因']
cast,"['verb', 'noun']","['演員', ' （一部電影、戲劇或演出的）全體演員', ' 形狀', ' 鑄件，鑄造品', ' 石膏紗布，石膏夾', ' 演員', ' 分配…扮演（某角色），為…選派演員', ' 光', ' 把（光或陰影）投向；投射', ' 看', ' 扔', ' 扔；投；拋；擲…']"
roughly,['adverb'],"['不精確的', ' 大致地，近似地，粗略地', ' 粗糙地', ' 粗糙地；不精細地；簡單地', ' 粗暴地', ' 粗暴地']"
shake,"['verb', 'noun']","['移動', ' 搖動；抖動；使顫動', ' （因害怕或緊張而）打顫，發抖', ' （因害怕或緊張而）聲音顫抖', ' 使煩惱', ' 使煩惱；使心緒不定；使震驚', ' 削弱', ' 動搖，削弱', ' 擺脫', ' 擺脫，甩掉', ' 搖動；抖動；震動…']"
mission,['noun'],"['工作', ' （尤指軍事）任務，使命', ' 使命，天職', ' 人', ' 外交使團，代表團，佈道團；外交使團（或代表團）駐所，佈道所']"
raw,['adjective'],"['未烹調的', ' （食物）生的，未經烹調的，沒煮的', ' 未經加工的', ' 原料未經加工的，自然狀態的', ' （資訊）沒有經過處理的，未經分析的，原始的', ' （人）無經驗的，未經訓練的，生疏無知的…']"
various,['adjective'],['各種不同的；各種各樣的']
recent,['adjective'],['最近的；最新的；近來的']
sport,"['verb', 'noun']","['比賽', ' 體育運動；體育比賽；體育競技項目', ' 體育運動，體育鍛煉', ' 樂趣；娛樂；消遣', ' 人', ' 樂觀大度的人；有風度的人；輸得起的人', ' 老兄，哥們兒', ' 穿戴；裝飾']"
argue,['verb'],"['爭執', ' 爭論；爭吵；爭辯', ' 說理', ' 論證；說理；辯論', ' 顯示', ' 顯示出；表明']"
origin,['noun'],"['起源，源頭；起因', ' 出生地', ' （原）產地', ' 肌肉起端']"
outcome,['noun'],['結果，後果；效果']
smooth,"['verb', 'adjective']","['規則的', ' 光滑的，平滑的', ' 未打斷的', ' 順利的，流暢的', ' 口感好的', ' 醇厚的，香醇的', ' 不真誠的', ' 圓滑的，能言善道的', ' 鋪平', ' 撫平；（使）平整', ' 解決疑難', ' 使順利，使順暢', ' 擦', ' 擦，抹']"
trend,"['verb', 'noun']","['趨勢，趨向；傾向，動向', ' 時尚；新款式', ' （某一時刻在社群媒體或網站上）被提及最多的詞語（主題或名字）']"
teenager,['noun'],['（13歲至19歲的）青少年']
forest,['noun'],['森林；林區']
muslim,"['adjective', 'noun']","['穆斯林，伊斯蘭教信徒，回教徒', ' 穆斯林的，伊斯蘭教的，回教的']"
reach,"['verb', 'noun']","['到達', ' （尤指經過很長時間或費很大氣力旅行後）到達，抵達', ' 水準，水準', ' 達到，發展到，提升到（尤指高的水準等）', ' 伸出', ' 伸出手臂（去拿或觸摸），伸手及到', ' （頂端或底部）達到，及到，延伸…']"
survivor,['noun'],"['倖存者，生還者', ' 善於在困境中生存的人', ' （某人去世後）仍然活著的家人']"
asian,"['adjective', 'noun']","['亞洲的；亞洲人的', ' （在美國、加拿大、澳大利亞和紐西蘭指來自中國、日本及其鄰國的）東亞人的', ' （在英國指來自印度、巴基斯坦及其鄰國的）南亞人的', ' 亞洲人；亞裔人…']"
burn,"['verb', 'noun']","['損壞', ' （把…）燒壞；（使）燒傷；（使）燒毀；（使）曬傷；（使）燙傷', ' 給…造成感情傷害', ' 燃燒', ' 著火；燒著；燃燒', ' 發光', ' 發光', ' 感到熱', ' （臉）發燒，發燙', ' 渴望', ' 迫不及待地想做…；渴望…']"
hire,"['verb', 'noun']","['租，租用', ' 僱，僱用', ' 租用', ' 新僱員']"
annual,"['adjective', 'noun']","['一年一度的；每年的', ' 一年的', ' 書', ' 年刊，年報；（尤指）兒童年冊', ' （學校或其他機構出版的）年刊，年鑒', ' 植物', ' 一年生植物']"
duty,['noun'],"['責任', ' 責任；義務', ' 稅', ' 稅；（尤指進口）關稅']"
slowly,['adverb'],['緩慢地，慢吞吞地']
cluster,['noun'],"['（同類物聚集的）串，叢，束，群', ' 子音叢（連在一起的兩個或以上的子音）']"
scene,['noun'],"['戲劇／電影', ' 場景，場面；鏡頭', ' 景色', ' 情景，場景，場面', ' 地方', ' （不愉快事件發生的）現場，地點', ' 領域', ' 活動領域，圈子，界', ' 爭論', ' 發脾氣，吵鬧']"
table,"['verb', 'noun']","['傢俱', ' 桌子；枱；餐桌', ' 一桌人', ' 辦公桌', ' 資訊', ' （一覽）表，表格', ' 乘法表（同 multiplication table）', ' 把…提交討論', ' 擱置，暫緩審議']"
range,"['verb', 'noun']","['一套', ' （一）批；（一）類；（一）系列', ' （某公司生産或某商店出售的）某一類産品，某一系列産品', ' 山脈', ' 界限', ' （數量、種類等變化的）範圍，幅度，區域', ' （視覺、聽覺等的）範圍；射程…']"
illness,['noun'],"['（身體或精神上的）疾病', ' 生病']"
defensive,"['adjective', 'noun']","['防禦性的，防衛性的', ' 自衛的；戒備的，懷有戒心的', ' （比賽中）防守性的，防守的']"
recognize,['verb'],"['認識', ' 認出，認識；識別', ' 接受', ' 正式承認；認可；接受', ' 表彰；嘉獎；表揚']"
rarely,['adverb'],['很少；不常見；難得']
spin,"['verb', 'noun']","['旋轉', ' （使）（尤指快速）旋轉', ' 紡線', ' 紡線；紡紗；紡織', ' 駕駛', ' （車輛）疾馳；駕車飛馳', ' 旋轉', ' 旋轉；轉動', ' 改變主意', ' （尤指政治上的）傾向描述，導向陳述', ' 駕駛', ' （乘車）兜風']"
father,"['verb', 'noun']","['父親，爸爸', ' （尤指天主教或東正教的）神父', ' 天父，上帝', ' 成為…的父親']"
terrible,['adjective'],"['令人不快的', ' 糟糕的；可怕的；嚴重的；低劣的', ' 糟透的，蹩腳的', ' 非常重大的', ' 極度的；厲害的；劇烈的；非常嚴重的']"
sauce,['noun'],"['濃液體', ' 調味汁，醬', ' 酒', ' 無禮', ' 無禮的話，粗俗的話']"
roll,"['verb', 'noun']","['移動', ' （使）翻滾；（使）滾動', ' 滾動；滾移；飄移', ' （船或飛機因為風或浪而）搖晃，搖擺', ' （機器）運轉，啓動，開動', ' （表示認為某人或某事很愚蠢）翻（白眼），向上翻動（眼球）', ' 翻轉…']"
reform,"['verb', 'noun']","['（尤指透過改變人的行為或事物的構造而）改革，改進，改造', ' （尤指人的行為或事物構造方面的）改革，改進，改造，改良']"
topic,['noun'],['話題；主題']
awareness,['noun'],['意識']
graduate,"['verb', 'noun']","['大學畢業生，學士學位獲得者', ' 畢業生', ' 使有資格', ' 取得學士學位，大學畢業', ' 畢業（於）', ' 標記', ' 晉升；上升；進展']"
receive,['verb'],"['得到', ' 得到；收到；受到', ' （收音機或電視）接收', ' （用無線電通話時）收聽到，聽得到', ' 歡迎', ' 接待；迎接；歡迎', ' 迎接，接', ' 作出反應；回應']"
primarily,['adverb'],['主要地']
balance,"['verb', 'noun']","['相等', ' 平衡', ' （樂音的）平衡，安排與調整；（樂器）平衡器', ' 衡器', ' 天平，秤', ' 數量／錢', ' 結存，結餘', ' （退回的）差額', ' （使）平衡', ' 權衡，斟酌', ' （賬目）使收支平衡']"
stare,"['verb', 'noun']","['（尤指驚訝、害怕或思考時）盯著看，凝視，注視', ' 凝視，注視']"
business,['noun'],"['賣', ' 買賣（貨品或服務）', ' 公司；商業機構', ' 商務活動', ' 生意', ' 事情', ' 狀況；事，事情；事務；重要事件', ' 所做的事情', ' 個人事務']"
medication,['noun'],['藥物，藥劑']
potentially,['adverb'],['潛在地；可能地']
easily,['adverb'],"['輕易地', ' 容易地；輕易地；不費力地', ' 肯定', ' 無疑；肯定', ' 很可能', ' 很可能發生地，很可能成為現實地', ' 很快地；（比正常情況）更快地']"
everywhere,['adverb'],['各個地方，處處，各處']
blow,"['verb', 'noun']","['吹氣', ' 吹；吹動；被吹走', ' 吹響；吹奏', ' 吹製（玻璃）', ' 摧毀', ' 毀掉；炸毀', ' （使）（保險絲）燒斷', ' （輪胎）爆開，爆裂', ' 花費', ' 揮霍，浪費', ' 打撃', ' （用拳頭或武器的）重撃', ' 壞事…']"
revenue,['noun'],['（政府的）稅收，歲入；（公司的）收益']
definition,['noun'],"['解釋', ' 定義', ' 解釋，說明', ' 清晰地顯示', ' （圖像或聲音的）清晰度，保真度']"
offensive,"['adjective', 'noun']","['冒犯', ' 冒犯的', ' 討厭的，令人不愉快的', ' 進攻', ' 進攻（性）的，攻擊的', ' （軍事）進攻，攻勢']"
copy,"['verb', 'noun']","['複製；臨摹；模仿，效仿', ' （尤指出於崇拜）模仿，仿效（他人的行為、衣著、談吐等）', ' 副本', ' 複製品，仿製品；副本', ' （書報等印刷品或錄製品的）一本，一冊，一份', ' 文本', ' 稿件；文字說明，宣傳說明']"
path,['noun'],"['小徑', ' 路，小道，小徑', ' 一系列行動', ' （尤指達到某一目的或結果的）行動步驟，途徑']"
rock,"['verb', 'noun']","['石頭', ' 岩石；岩；礁石', ' 岩塊；石塊；大石', ' 寶石；（尤指）鑽石', ' 音樂', ' 搖滾樂', ' （使）搖晃，（使）搖動', ' 使劇烈震動；使猛烈搖動', ' 使震驚；使震動；驚嚇', ' 因穿戴而顯得好看（或時髦）']"
declare,['verb'],"['表達', ' 宣佈；聲明；公佈', ' 申報（應納稅的貨物價值或收入）', ' 板球', ' （板球比賽中，一方因已達足夠分數獲勝而在一局未結束前的）宣佈停止擊球，宣佈結束賽局']"
million,['number'],['（數字）100萬']
stairs,['noun'],"['（樓梯的）梯級', ' 樓梯']"
popular,['adjective'],"['受人喜愛的', ' 受大眾喜愛的，受歡迎的', ' 一般的', ' 普及的，大眾的']"
influence,"['verb', 'noun']","['影響，作用；有影響的人（或物）', ' 影響']"
monitor,"['verb', 'noun']","['監督員', ' 監督員，核查員', ' 監測器', ' 監控器，監測器', ' 螢幕', ' 顯示器，螢幕', ' 學校裡', ' （學校的）班長，級長，教務助理生', ' 監控；監測；監視，密切注視']"
factor,['noun'],"['事實', ' 因素；要素', ' 數字', ' 因數，因數', ' 係數']"
dance,"['verb', 'noun']","['跳（舞），舞蹈', ' （輕快地）舞動；搖曳；跳動', ' 舞蹈，舞步；舞曲', ' （尤指正式的）舞會', ' 舞，跳舞', ' 舞蹈表演；舞蹈藝術']"
expand,['verb'],['（使）（尺寸、數量或重要性）擴大，增加；（使）膨脹']
reject,"['verb', 'noun']","['拒絕接受；拒收；不錄用；不相信', ' 拒絕…的求愛；嫌棄；冷落；怠慢', ' 排斥，排異（移植的器官）', ' 殘品；次品', ' 被拒絕的人；不合格者；被拒收者']"
wire,"['verb', 'noun']","['金屬線', ' 金屬絲；金屬線', ' 電線；導線', ' （尤指藏在衣服內的）竊聽器', ' 消息', ' 電報', ' 金屬線', ' 用金屬絲捆紮', ' 為（電子設備）接上電線（或導線）', ' 發送消息', ' 用電報傳送；（尤指）電匯…']"
text,"['verb', 'noun']","['（書、雜誌等中區別於圖片的）正文，文字材料', ' （行動電話或傳呼機發送的）簡訊（同 text message）', ' （學習某課程必讀的）課本，教科書，書目', ' （教堂神父誦讀或引用的）《聖經》經文…']"
possess,['verb'],"['擁有', ' 擁有；具有', ' 控制', ' （欲望或想法）影響，控制，支配']"
label,"['verb', 'noun']","['符號', ' 標籤，標牌', ' （用來描述人、活動或事物特點或特性的，常為不公正的）稱號，綽號', ' 公司', ' 公司；品牌商品；公司名稱；公司標誌', ' 貼標籤']"
floor,"['verb', 'noun']","['表面', ' （房間的）地板，地面', ' 樓層', ' 樓層', ' 開放的空間', ' （活動的）場所', ' 底部', ' 擊倒', ' 擊倒；打倒', ' 驚奇／困惑', ' 使驚訝得不知所措']"
election,['noun'],['選舉']
explain,['verb'],['解釋；說明；闡明']
celebrate,['verb'],"['慶祝某一活動', ' 慶祝，慶賀；祝賀', ' 讚揚', ' 讚揚，讚美；歌頌', ' 主持儀式', ' 主持（宗教儀式）']"
narrative,"['adjective', 'noun']","['故事；敘述', ' （對事件的特定的）陳述']"
seize,['verb'],"['抓住；奪過', ' 奪取；攫取；抓獲', ' 沒收；查獲', ' （強烈情感或劇痛）突然侵襲']"
hard,"['adverb', 'adjective']","['堅硬的', ' 堅硬的，堅固的', ' 困難的', ' 困難的，費力的', ' 用力的', ' 耗費體力（或腦力）的；辛苦的', ' 嚴厲的', ' 嚴厲的，苛刻的', ' 酒精', ' （酒）烈性的，酒精含量高的', ' 水', ' （水）硬的，含礦物質較多的…']"
equal,"['verb', 'adjective', 'noun']","['相同的', ' （數量、大小）相同的，相等的', ' （地位、待遇）平等的，同等的', ' 有能力的', ' （能力、勇氣）勝任的，合適的，相當的', ' （應獲得同等待遇的）同等重要的人或物', ' 使平等…']"
retirement,['noun'],"['退休；退職；退役', ' 退休生活；退休後的歲月']"
display,"['verb', 'noun']","['安排', ' 佈置，排列，陳列', ' 表現', ' 顯露，表露（情感）', ' （在螢幕上）顯示（文字、圖片等）', ' 陳列', ' 陳列品，展覽品；陳列，展示，展覽；表演', ' 表示', ' 流露（情感），顯露（情緒）…']"
publisher,['noun'],"['出版商，出版社；發行機構', ' 出版者']"
seed,"['verb', 'noun']","['植物', ' 種子', ' 精液', ' 根源；原因；初期', ' 體育運動', ' （尤指網球的）種子選手', ' 植物', ' 結（籽）', ' 除去…的種子', ' 體育運動', ' 使成爲種子選手']"
slight,"['verb', 'adjective', 'noun']","['少量', ' 少量的，微小的', ' 瘦', ' （人）瘦小的，纖弱的', ' 輕視，冷落；怠慢', ' 輕視；冷落']"
breakfast,"['verb', 'noun']","['早餐', ' 吃早餐']"
nevertheless,['adverb'],['不過，仍然；儘管如此']
national,"['adjective', 'noun']","['國家的，國民的', ' （某國的）國民，公民']"
list,"['verb', 'noun']","['記錄', ' 名單，目錄；清單', ' 傾斜', ' 傾斜（尤旨船隻）', ' 做記錄', ' 將…列成單子；把…列入名單', ' 傾斜', ' （尤指船因遭到損害向一側）傾斜，歪斜', ' （公司）上市']"
impression,['noun'],"['意見', ' 印象；感想', ' 效果', ' 印象，感觸', ' 模仿', ' 模仿，（尤指）滑稽模仿', ' 印痕', ' 壓印，壓痕', ' 書', ' 印刷；印數；印次']"
shift,"['verb', 'noun']","['移動或改變', ' （尤指略微地）移動；改變；轉移', ' 改變（主意，立場等）', ' 換（檔）', ' 去除', ' 擺脫；去除；賣掉', ' 團體', ' 輪班職工；班；輪班', ' 改變', ' 移動；改變；變向', ' 連衣裙', ' 直筒連衣裙']"
gay,"['adjective', 'noun']","['同性戀的', ' 同性戀的', ' 快樂的', ' 歡快的，愉快的，快樂的', ' 五光十色的；鮮艶的；吸引人的', ' 品質差', ' 品質差的；愚蠢的；沒有意義的；不合適的', ' （尤指男性）同性戀者']"
fruit,"['verb', 'noun']","['植物的部分', ' 水果', ' 果實', ' 結果', ' 人', ' 男同性戀者（冒犯性用語）', ' 結果']"
independent,"['adjective', 'noun']","['不受影響的', ' 獨立的', ' （從政者）無黨派的', ' 不受統治的', ' （國家）獨立的', ' 無幫助的', ' 自立的，獨立的', ' （子句）獨立的', ' （不代表任何黨派的）獨立政客', ' 不屬於任何黨派的投票人…']"
association,['noun'],"['團體', ' 協會；社團；聯盟', ' 關聯', ' 聯繫；關係；關聯', ' 聯想']"
access,"['verb', 'noun']","['通道；途徑；（接近某地或某人的）機會（或方法）；（使用某物的）權利', ' 使用或看見某物的權利或機會', ' 讀取（電腦文檔）']"
province,['noun'],"['地區', ' 省', ' 學科']"
cost,"['verb', 'noun']","['錢', ' 價格；費用；成本', ' 給予之物', ' 代價；犧牲；付出', ' 錢', ' 價錢為；需花費', ' 計算成本；計算花費', ' 喪失', ' 使付出代價；使喪失；使犧牲']"
television,['noun'],['電視機；電視；電視廣播業']
